login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
jbranchaud,jbranchaud/custom-react-scripts,2017-07-17T01:32:38Z,0,0,JavaScript,TRUE,TRUE,
basecamp,basecamp/accessibility,2019-06-17T19:08:38Z,7,7,,FALSE,FALSE,
basecamp,basecamp/action_profiler,2009-01-29T22:02:17Z,75,75,Ruby,TRUE,FALSE,mit
basecamp,basecamp/activejob-stats,2020-03-04T02:24:03Z,3,3,Ruby,TRUE,TRUE,mit
basecamp,basecamp/activeresource,2021-12-22T15:54:35Z,1,1,Ruby,TRUE,TRUE,mit
basecamp,basecamp/activestorage-office-previewer,2019-12-04T12:52:03Z,78,78,Ruby,FALSE,FALSE,mit
basecamp,basecamp/AloeStackView,2021-08-13T00:56:38Z,0,0,,TRUE,FALSE,apache-2.0
basecamp,basecamp/ambassador,2018-05-31T03:53:20Z,0,0,Python,TRUE,FALSE,apache-2.0
basecamp,basecamp/ansible,2017-11-09T21:50:56Z,0,0,Python,TRUE,FALSE,gpl-3.0
basecamp,basecamp/ansible_thanos,2021-07-15T10:09:36Z,0,0,Jinja,TRUE,TRUE,mit
basecamp,basecamp/api,2012-05-18T19:02:23Z,200,200,,TRUE,FALSE,
basecamp,basecamp/assets-redirect,2024-04-18T16:11:20Z,2,2,Ruby,TRUE,TRUE,mit
basecamp,basecamp/audits1984,2021-08-10T06:05:03Z,348,348,Ruby,TRUE,TRUE,mit
basecamp,basecamp/aws-s3,2010-06-17T15:53:24Z,36,36,Ruby,TRUE,FALSE,mit
basecamp,basecamp/aws-sdk-ruby,2019-04-23T18:59:02Z,1,1,Ruby,TRUE,FALSE,other
basecamp,basecamp/backpack-api,2012-05-22T20:17:24Z,21,21,Ruby,TRUE,FALSE,
basecamp,basecamp/basecamp-classic-api,2012-05-18T21:18:07Z,91,91,,TRUE,FALSE,
basecamp,basecamp/bc3-api,2015-10-26T20:21:03Z,515,515,,TRUE,FALSE,
basecamp,basecamp/bc3-integrations,2016-07-20T17:58:02Z,88,88,Ruby,TRUE,FALSE,
basecamp,basecamp/bcx-api,2012-03-24T09:45:34Z,670,670,,TRUE,FALSE,
basecamp,basecamp/build_ruby,2016-11-18T17:10:16Z,8,8,Go,TRUE,FALSE,mit
basecamp,basecamp/bundler,2023-09-26T07:46:20Z,0,0,,TRUE,FALSE,mit
basecamp,basecamp/bundler-audit,2020-01-03T17:59:09Z,0,0,,TRUE,FALSE,gpl-3.0
basecamp,basecamp/cached_externals,2008-10-30T15:45:22Z,100,100,Ruby,TRUE,FALSE,mit
basecamp,basecamp/campfire-api,2012-05-22T18:35:44Z,103,103,,TRUE,FALSE,
basecamp,basecamp/campfire-bot-kit,2024-02-12T17:54:43Z,47,47,Ruby,TRUE,TRUE,
basecamp,basecamp/campfire_export,2017-04-04T19:09:20Z,0,0,Ruby,TRUE,FALSE,apache-2.0
basecamp,basecamp/capistrano,2008-10-30T19:25:26Z,41,41,Ruby,TRUE,FALSE,
basecamp,basecamp/capybara_accessible_selectors,2020-09-15T20:18:08Z,1,1,Ruby,TRUE,TRUE,isc
basecamp,basecamp/cgif,2022-04-28T16:44:04Z,0,0,,TRUE,TRUE,mit
basecamp,basecamp/cleversafe,2013-02-21T17:52:40Z,7,7,Ruby,TRUE,FALSE,
SciSharp,SciSharp/arrayfire-dotnet,2019-02-23T17:38:52Z,6,6,C#,TRUE,TRUE,bsd-3-clause
SciSharp,SciSharp/Bigtree.Algorithm,2018-09-29T03:31:34Z,62,62,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/botpress,2019-02-25T23:12:29Z,6,6,JavaScript,TRUE,FALSE,
SciSharp,SciSharp/BotSharp,2017-12-17T13:51:22Z,2203,2203,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/BotSharp-UI,2023-12-24T19:50:11Z,88,88,SCSS,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/chatbot-ui,2023-09-02T01:38:53Z,4,4,TypeScript,TRUE,FALSE,mit
SciSharp,SciSharp/CherubNLP,2018-10-14T13:10:29Z,114,114,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/ChillXML,2020-02-19T12:48:54Z,2,2,,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/CodeMinion,2019-05-17T12:27:12Z,34,34,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/docs,2019-04-28T18:00:19Z,0,0,Jupyter Notebook,TRUE,FALSE,apache-2.0
SciSharp,SciSharp/dotnet-mysql-replication,2019-09-24T10:08:17Z,49,49,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/dotnet-script,2019-02-22T05:48:55Z,4,4,C#,TRUE,TRUE,mit
SciSharp,SciSharp/GGMLSharp,2024-05-17T00:03:12Z,24,24,C#,TRUE,FALSE,mit
SciSharp,SciSharp/GraphEngine,2019-02-02T14:22:04Z,2,2,C#,TRUE,TRUE,other
SciSharp,SciSharp/grpc-dotnet,2019-02-06T12:07:25Z,2,2,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/Gym.NET,2019-06-27T01:59:27Z,126,126,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/HDF5-CSharp,2020-12-30T03:41:36Z,10,10,C#,TRUE,TRUE,mit
SciSharp,SciSharp/ICSharpCore,2018-11-09T21:08:06Z,76,76,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/jupyter-core,2019-05-12T03:01:34Z,0,0,C#,TRUE,TRUE,mit
SciSharp,SciSharp/Keras.NET,2019-06-16T23:38:06Z,598,598,C#,TRUE,TRUE,mit
SciSharp,SciSharp/lapack,2019-01-09T20:49:26Z,2,2,Fortran,TRUE,TRUE,other
SciSharp,SciSharp/LLamaSharp,2023-05-09T18:03:21Z,2627,2627,C#,TRUE,FALSE,mit
SciSharp,SciSharp/LLamaSharpBinaries,2024-07-08T00:45:46Z,0,0,,TRUE,TRUE,
SciSharp,SciSharp/ludwig,2019-06-24T01:29:43Z,1,1,Python,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/Ludwig.NET,2019-06-24T01:41:34Z,26,26,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/machinelearning,2019-05-25T20:44:57Z,3,3,C#,TRUE,FALSE,mit
SciSharp,SciSharp/Matplotlib.Net,2019-05-18T19:58:08Z,54,54,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/MatplotlibCS,2019-02-22T04:25:27Z,4,4,C#,TRUE,TRUE,mit
SciSharp,SciSharp/Microcharts.Matplotlib,2019-05-09T05:15:41Z,22,22,C#,TRUE,TRUE,apache-2.0
SciSharp,SciSharp/models,2019-07-21T22:59:09Z,2,2,Python,TRUE,TRUE,apache-2.0
joshdholtz,joshdholtz/ACEAutocompleteBar,2014-01-21T14:14:56Z,0,0,Objective-C,TRUE,TRUE,mit
joshdholtz,joshdholtz/acf-s3-uploader,2016-06-17T17:00:59Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/ActionKit,2015-09-10T18:36:01Z,1,1,Swift,TRUE,TRUE,mit
joshdholtz,joshdholtz/ActiveLabel.swift,2016-10-11T02:10:02Z,1,1,Swift,TRUE,TRUE,mit
joshdholtz,joshdholtz/AFNetworking,2014-06-02T11:32:02Z,0,0,Objective-C,TRUE,TRUE,mit
joshdholtz,joshdholtz/Alamofire,2016-03-04T20:41:55Z,1,1,Swift,TRUE,FALSE,mit
joshdholtz,joshdholtz/altconf-fastlane-best-practices,2018-06-07T20:08:44Z,1,1,CSS,TRUE,TRUE,mit
joshdholtz,joshdholtz/app,2020-04-05T12:07:18Z,0,0,,TRUE,TRUE,other
joshdholtz,joshdholtz/app-store-connect-api-spec,2023-06-06T11:20:53Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/appstoreconnect-swift-sdk,2020-10-11T14:47:51Z,0,0,,TRUE,TRUE,other
joshdholtz,joshdholtz/aprsdroid,2017-08-05T17:58:54Z,0,0,Scala,TRUE,TRUE,gpl-2.0
joshdholtz,joshdholtz/Arelle,2014-06-25T14:18:13Z,0,0,Python,TRUE,FALSE,apache-2.0
joshdholtz,joshdholtz/artsy.github.io,2020-09-30T16:02:19Z,0,0,,TRUE,FALSE,mit
joshdholtz,joshdholtz/automatic-app-landing-page,2021-05-25T03:06:52Z,0,0,,TRUE,TRUE,mit
joshdholtz,joshdholtz/AvdLee,2021-10-06T14:39:29Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/AwesomeCache,2015-05-22T02:10:03Z,0,0,Swift,TRUE,TRUE,mit
joshdholtz,joshdholtz/babel,2018-05-07T10:45:17Z,1,1,JavaScript,TRUE,TRUE,mit
joshdholtz,joshdholtz/bandittv-ios,2014-11-09T22:21:29Z,0,0,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/boarding,2018-03-27T11:15:50Z,0,0,Ruby,TRUE,FALSE,mit
joshdholtz,joshdholtz/boulder,2013-10-31T15:18:55Z,0,0,,TRUE,TRUE,
joshdholtz,joshdholtz/Boutique,2022-07-30T00:44:21Z,0,0,,TRUE,TRUE,mit
joshdholtz,joshdholtz/bugsnag-cocoa,2015-07-13T20:28:07Z,0,0,C,TRUE,TRUE,mit
joshdholtz,joshdholtz/capacitor,2018-03-07T22:33:13Z,1,1,TypeScript,TRUE,TRUE,other
joshdholtz,joshdholtz/chrome-circle-pr,2015-10-15T13:42:12Z,7,7,JavaScript,TRUE,TRUE,mit
joshdholtz,joshdholtz/circleci-orbs,2020-08-18T02:55:38Z,2,2,,TRUE,TRUE,
joshdholtz,joshdholtz/CircleShadowImageView,2014-01-30T19:49:29Z,7,7,Objective-C,TRUE,TRUE,mit
joshdholtz,joshdholtz/CLGeocoder-DoubleLookup,2014-02-06T23:38:25Z,1,1,Objective-C,TRUE,TRUE,
joshdholtz,joshdholtz/climbon-api,2017-03-01T14:41:34Z,1,1,Swift,TRUE,TRUE,mit
joshdholtz,joshdholtz/climbon-web,2017-03-08T05:53:34Z,0,0,JavaScript,TRUE,TRUE,
joshdholtz,joshdholtz/CocoaConferences,2024-07-23T17:14:23Z,0,0,,TRUE,FALSE,
johnpolacek,johnpolacek/animate-in,2024-01-14T20:47:26Z,7,7,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/animated-gradient-background-generator,2021-07-21T02:52:41Z,75,75,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/atomic-css-from-json,2017-07-08T21:39:45Z,3,3,JavaScript,TRUE,TRUE,mit
johnpolacek,johnpolacek/awesome-coronavirus,2020-03-28T20:07:24Z,0,0,,TRUE,TRUE,mit
johnpolacek,johnpolacek/background-pattern-overlay,2012-06-08T15:57:59Z,7,7,,TRUE,TRUE,
johnpolacek,johnpolacek/BigVideo.js,2012-08-14T21:10:43Z,2249,2249,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/bootstrap,2012-10-05T16:05:48Z,0,0,JavaScript,TRUE,TRUE,apache-2.0
johnpolacek,johnpolacek/bootstrap-project,2012-05-06T15:51:37Z,3,3,JavaScript,TRUE,TRUE,
johnpolacek,johnpolacek/botluck,2023-02-06T18:41:57Z,1,1,TypeScript,TRUE,TRUE,
johnpolacek,johnpolacek/bucket-cms,2023-08-20T15:40:39Z,5,5,TypeScript,TRUE,TRUE,other
